rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,SLO,R1,FLOAT,loss,0,1,JPN_vs_SLO,2
2,JPN,R2,JUMP,loss,1,1,JPN_vs_SLO,2
3,SLO,R2,JUMP,loss,1,2,JPN_vs_SLO,2
4,JPN,R3,FLOAT,loss,2,2,JPN_vs_SLO,2
5,SLO,R3,FLOAT,loss,2,3,JPN_vs_SLO,2
6,SLO,R4,JUMP,win,2,4,JPN_vs_SLO,2
7,JPN,R4,JUMP,loss,3,4,JPN_vs_SLO,2
8,JPN,R4,JUMP,win,4,4,JPN_vs_SLO,2
9,SLO,R4,JUMP,loss,4,5,JPN_vs_SLO,2
10,SLO,R5,JUMP,win,4,6,JPN_vs_SLO,2
11,SLO,R5,JUMP,win,4,7,JPN_vs_SLO,2
12,SLO,R5,JUMP,win,4,8,JPN_vs_SLO,2
13,SLO,R5,JUMP,win,4,9,JPN_vs_SLO,2
14,JPN,R5,JUMP,loss,5,9,JPN_vs_SLO,2
15,SLO,R5,JUMP,loss,5,10,JPN_vs_SLO,2
16,SLO,R6,HYBRID,win,5,11,JPN_vs_SLO,2
17,JPN,R6,JUMP,loss,6,11,JPN_vs_SLO,2
18,SLO,R6,FLOAT,loss,6,12,JPN_vs_SLO,2
19,JPN,R1,JUMP,loss,7,12,JPN_vs_SLO,2
20,SLO,R1,FLOAT,loss,7,13,JPN_vs_SLO,2
21,JPN,R2,JUMP,loss,8,13,JPN_vs_SLO,2
22,JPN,R2,JUMP,win,9,13,JPN_vs_SLO,2
23,SLO,R2,HYBRID,loss,9,14,JPN_vs_SLO,2
24,JPN,R3,JUMP,loss,10,14,JPN_vs_SLO,2
25,JPN,R3,FLOAT,win,11,14,JPN_vs_SLO,2
26,SLO,R3,FLOAT,loss,11,15,JPN_vs_SLO,2
