rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,POL,R1,JUMP,loss,0,1,ITA_vs_POL,1
2,POL,R2,JUMP,win,0,2,ITA_vs_POL,1
3,ITA,R2,HYBRID,loss,1,2,ITA_vs_POL,1
4,ITA,R2,JUMP,win,2,2,ITA_vs_POL,1
5,ITA,R2,JUMP,win,3,2,ITA_vs_POL,1
6,POL,R2,JUMP,loss,3,3,ITA_vs_POL,1
7,POL,R3,JUMP,win,3,4,ITA_vs_POL,1
8,ITA,R3,JUMP,loss,4,4,ITA_vs_POL,1
9,POL,R3,HYBRID,loss,4,5,ITA_vs_POL,1
10,ITA,R4,JUMP,loss,5,5,ITA_vs_POL,1
11,POL,R4,JUMP,loss,5,6,ITA_vs_POL,1
12,POL,R5,JUMP,win,5,7,ITA_vs_POL,1
13,ITA,R5,HYBRID,loss,6,7,ITA_vs_POL,1
14,POL,R5,JUMP,loss,6,8,ITA_vs_POL,1
15,ITA,R6,HYBRID,loss,7,8,ITA_vs_POL,1
16,POL,R6,FLOAT,loss,7,9,ITA_vs_POL,1
17,ITA,R1,HYBRID,loss,8,9,ITA_vs_POL,1
18,ITA,R1,HYBRID,win,9,9,ITA_vs_POL,1
19,ITA,R1,HYBRID,win,10,9,ITA_vs_POL,1
20,POL,R1,JUMP,loss,10,10,ITA_vs_POL,1
21,ITA,R2,HYBRID,loss,11,10,ITA_vs_POL,1
22,ITA,R2,JUMP,win,12,10,ITA_vs_POL,1
23,POL,R2,JUMP,loss,12,11,ITA_vs_POL,1
24,ITA,R3,JUMP,loss,13,11,ITA_vs_POL,1
25,ITA,R3,JUMP,win,14,11,ITA_vs_POL,1
26,ITA,R3,FLOAT,win,15,11,ITA_vs_POL,1
