rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,FRA,R1,JUMP,win,1,0,FRA_vs_SLO,4
2,FRA,R1,HYBRID,win,2,0,FRA_vs_SLO,4
3,SLO,R1,JUMP,loss,2,1,FRA_vs_SLO,4
4,SLO,R2,JUMP,win,2,2,FRA_vs_SLO,4
5,SLO,R2,JUMP,win,2,3,FRA_vs_SLO,4
6,SLO,R2,JUMP,win,2,4,FRA_vs_SLO,4
7,SLO,R2,JUMP,win,2,5,FRA_vs_SLO,4
8,FRA,R2,JUMP,loss,3,5,FRA_vs_SLO,4
9,SLO,R2,JUMP,loss,3,6,FRA_vs_SLO,4
10,SLO,R3,FLOAT,win,3,7,FRA_vs_SLO,4
11,FRA,R3,FLOAT,loss,4,7,FRA_vs_SLO,4
12,SLO,R3,JUMP,loss,4,8,FRA_vs_SLO,4
13,FRA,R4,JUMP,loss,5,8,FRA_vs_SLO,4
14,FRA,R4,JUMP,win,6,8,FRA_vs_SLO,4
15,SLO,R4,JUMP,loss,6,9,FRA_vs_SLO,4
16,FRA,R5,JUMP,loss,7,9,FRA_vs_SLO,4
17,SLO,R5,HYBRID,loss,7,10,FRA_vs_SLO,4
18,SLO,R6,JUMP,win,7,11,FRA_vs_SLO,4
19,SLO,R6,HYBRID,win,7,12,FRA_vs_SLO,4
20,SLO,R6,JUMP,win,7,13,FRA_vs_SLO,4
21,FRA,R6,JUMP,loss,8,13,FRA_vs_SLO,4
22,SLO,R6,FLOAT,loss,8,14,FRA_vs_SLO,4
23,FRA,R1,JUMP,loss,9,14,FRA_vs_SLO,4
24,SLO,R1,JUMP,loss,9,15,FRA_vs_SLO,4
