rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,ITA,R1,JUMP,win,1,0,ITA_vs_POL,2
2,ITA,R1,JUMP,win,2,0,ITA_vs_POL,2
3,POL,R1,HYBRID,loss,2,1,ITA_vs_POL,2
4,ITA,R2,HYBRID,loss,3,1,ITA_vs_POL,2
5,POL,R2,JUMP,loss,3,2,ITA_vs_POL,2
6,POL,R3,JUMP,win,3,3,ITA_vs_POL,2
7,ITA,R3,JUMP,loss,4,3,ITA_vs_POL,2
8,ITA,R3,FLOAT,win,5,3,ITA_vs_POL,2
9,ITA,R3,FLOAT,win,6,3,ITA_vs_POL,2
10,ITA,R3,FLOAT,win,7,3,ITA_vs_POL,2
11,POL,R3,HYBRID,loss,7,4,ITA_vs_POL,2
12,ITA,R4,JUMP,loss,8,4,ITA_vs_POL,2
13,ITA,R4,JUMP,win,9,4,ITA_vs_POL,2
14,ITA,R4,JUMP,win,10,4,ITA_vs_POL,2
15,POL,R4,JUMP,loss,10,5,ITA_vs_POL,2
16,ITA,R5,JUMP,loss,11,5,ITA_vs_POL,2
17,POL,R5,JUMP,loss,11,6,ITA_vs_POL,2
18,ITA,R6,HYBRID,loss,12,6,ITA_vs_POL,2
19,POL,R6,JUMP,loss,12,7,ITA_vs_POL,2
20,ITA,R1,HYBRID,loss,13,7,ITA_vs_POL,2
21,POL,R1,HYBRID,loss,13,8,ITA_vs_POL,2
22,ITA,R2,JUMP,loss,14,8,ITA_vs_POL,2
23,POL,R2,JUMP,loss,14,9,ITA_vs_POL,2
24,ITA,R3,JUMP,loss,15,9,ITA_vs_POL,2
