rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,SLO,R1,JUMP,loss,0,1,BRA_vs_SLO,5
2,BRA,R2,JUMP,loss,1,1,BRA_vs_SLO,5
3,BRA,R2,JUMP,win,2,1,BRA_vs_SLO,5
4,SLO,R2,JUMP,loss,2,2,BRA_vs_SLO,5
5,SLO,R3,FLOAT,win,2,3,BRA_vs_SLO,5
6,BRA,R3,FLOAT,loss,3,3,BRA_vs_SLO,5
7,SLO,R3,FLOAT,loss,3,4,BRA_vs_SLO,5
8,BRA,R4,JUMP,loss,4,4,BRA_vs_SLO,5
9,BRA,R4,JUMP,win,5,4,BRA_vs_SLO,5
10,SLO,R4,HYBRID,loss,5,5,BRA_vs_SLO,5
11,BRA,R5,JUMP,loss,6,5,BRA_vs_SLO,5
12,BRA,R5,JUMP,win,7,5,BRA_vs_SLO,5
13,SLO,R5,JUMP,loss,7,6,BRA_vs_SLO,5
14,BRA,R6,JUMP,loss,8,6,BRA_vs_SLO,5
15,SLO,R6,FLOAT,loss,8,7,BRA_vs_SLO,5
16,SLO,R1,JUMP,win,8,8,BRA_vs_SLO,5
17,BRA,R1,FLOAT,loss,9,8,BRA_vs_SLO,5
18,SLO,R1,JUMP,loss,9,9,BRA_vs_SLO,5
19,BRA,R2,JUMP,loss,10,9,BRA_vs_SLO,5
20,SLO,R2,JUMP,loss,10,10,BRA_vs_SLO,5
21,BRA,R3,JUMP,loss,11,10,BRA_vs_SLO,5
22,BRA,R3,FLOAT,win,12,10,BRA_vs_SLO,5
23,BRA,R3,FLOAT,win,13,10,BRA_vs_SLO,5
24,BRA,R3,FLOAT,win,14,10,BRA_vs_SLO,5
25,SLO,R3,FLOAT,loss,14,11,BRA_vs_SLO,5
26,BRA,R4,JUMP,loss,15,11,BRA_vs_SLO,5
