rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,USA,R1,JUMP,loss,0,1,ITA_vs_USA,1
2,USA,R2,JUMP,win,0,2,ITA_vs_USA,1
3,ITA,R2,JUMP,loss,1,2,ITA_vs_USA,1
4,ITA,R2,JUMP,win,2,2,ITA_vs_USA,1
5,USA,R2,JUMP,loss,2,3,ITA_vs_USA,1
6,USA,R3,FLOAT,win,2,4,ITA_vs_USA,1
7,USA,R3,FLOAT,win,2,5,ITA_vs_USA,1
8,USA,R3,JUMP,win,2,6,ITA_vs_USA,1
9,USA,R3,JUMP,win,2,7,ITA_vs_USA,1
10,ITA,R3,JUMP,loss,3,7,ITA_vs_USA,1
11,USA,R3,JUMP,loss,3,8,ITA_vs_USA,1
12,ITA,R4,JUMP,loss,4,8,ITA_vs_USA,1
13,ITA,R4,JUMP,win,5,8,ITA_vs_USA,1
14,USA,R4,JUMP,loss,5,9,ITA_vs_USA,1
15,ITA,R5,JUMP,loss,6,9,ITA_vs_USA,1
16,ITA,R5,JUMP,win,7,9,ITA_vs_USA,1
17,ITA,R5,JUMP,win,8,9,ITA_vs_USA,1
18,ITA,R5,JUMP,win,9,9,ITA_vs_USA,1
19,USA,R5,JUMP,loss,9,10,ITA_vs_USA,1
20,ITA,R6,JUMP,loss,10,10,ITA_vs_USA,1
21,USA,R6,FLOAT,loss,10,11,ITA_vs_USA,1
22,USA,R1,FLOAT,win,10,12,ITA_vs_USA,1
23,ITA,R1,JUMP,loss,11,12,ITA_vs_USA,1
24,USA,R1,HYBRID,loss,11,13,ITA_vs_USA,1
25,ITA,R2,HYBRID,loss,12,13,ITA_vs_USA,1
26,ITA,R2,JUMP,win,13,13,ITA_vs_USA,1
27,USA,R2,JUMP,loss,13,14,ITA_vs_USA,1
28,ITA,R3,JUMP,loss,14,14,ITA_vs_USA,1
29,USA,R3,JUMP,loss,14,15,ITA_vs_USA,1
30,ITA,R4,JUMP,loss,15,15,ITA_vs_USA,1
31,USA,R4,JUMP,loss,15,16,ITA_vs_USA,1
32,ITA,R5,JUMP,loss,16,16,ITA_vs_USA,1
33,ITA,R5,JUMP,win,17,16,ITA_vs_USA,1
34,USA,R5,JUMP,loss,17,17,ITA_vs_USA,1
35,ITA,R6,JUMP,loss,18,17,ITA_vs_USA,1
36,USA,R6,FLOAT,loss,18,18,ITA_vs_USA,1
37,ITA,R1,JUMP,loss,19,18,ITA_vs_USA,1
38,USA,R1,JUMP,loss,19,19,ITA_vs_USA,1
39,ITA,R2,JUMP,loss,20,19,ITA_vs_USA,1
40,USA,R2,JUMP,loss,20,20,ITA_vs_USA,1
41,USA,R3,JUMP,win,20,21,ITA_vs_USA,1
42,ITA,R3,FLOAT,loss,21,21,ITA_vs_USA,1
43,USA,R3,HYBRID,loss,21,22,ITA_vs_USA,1
44,ITA,R4,JUMP,loss,22,22,ITA_vs_USA,1
45,ITA,R4,JUMP,win,23,22,ITA_vs_USA,1
46,ITA,R4,JUMP,win,24,22,ITA_vs_USA,1
