rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,ITA,R1,HYBRID,loss,0,1,BRA_vs_ITA,1
2,ITA,R2,JUMP,win,0,2,BRA_vs_ITA,1
3,ITA,R2,JUMP,win,0,3,BRA_vs_ITA,1
4,BRA,R2,JUMP,loss,1,3,BRA_vs_ITA,1
5,ITA,R2,JUMP,loss,1,4,BRA_vs_ITA,1
6,BRA,R3,FLOAT,loss,2,4,BRA_vs_ITA,1
7,ITA,R3,HYBRID,loss,2,5,BRA_vs_ITA,1
8,BRA,R4,JUMP,loss,3,5,BRA_vs_ITA,1
9,ITA,R4,JUMP,loss,3,6,BRA_vs_ITA,1
10,BRA,R5,JUMP,loss,4,6,BRA_vs_ITA,1
11,ITA,R5,JUMP,loss,4,7,BRA_vs_ITA,1
12,BRA,R6,JUMP,loss,5,7,BRA_vs_ITA,1
13,ITA,R6,FLOAT,loss,5,8,BRA_vs_ITA,1
14,BRA,R1,JUMP,loss,6,8,BRA_vs_ITA,1
15,ITA,R1,JUMP,loss,6,9,BRA_vs_ITA,1
16,BRA,R2,JUMP,loss,7,9,BRA_vs_ITA,1
17,ITA,R2,JUMP,loss,7,10,BRA_vs_ITA,1
18,ITA,R3,FLOAT,win,7,11,BRA_vs_ITA,1
19,BRA,R3,JUMP,loss,8,11,BRA_vs_ITA,1
20,ITA,R3,FLOAT,loss,8,12,BRA_vs_ITA,1
21,BRA,R4,JUMP,loss,9,12,BRA_vs_ITA,1
22,BRA,R4,JUMP,win,10,12,BRA_vs_ITA,1
23,ITA,R4,JUMP,loss,10,13,BRA_vs_ITA,1
24,BRA,R5,JUMP,loss,11,13,BRA_vs_ITA,1
25,ITA,R5,JUMP,loss,11,14,BRA_vs_ITA,1
26,ITA,R6,FLOAT,win,11,15,BRA_vs_ITA,1
