rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,POL,R1,JUMP,loss,0,1,FRA_vs_POL,5
2,FRA,R2,HYBRID,loss,1,1,FRA_vs_POL,5
3,POL,R2,FLOAT,loss,1,2,FRA_vs_POL,5
4,FRA,R3,JUMP,loss,2,2,FRA_vs_POL,5
5,FRA,R3,JUMP,win,3,2,FRA_vs_POL,5
6,POL,R3,JUMP,loss,3,3,FRA_vs_POL,5
7,FRA,R4,JUMP,loss,4,3,FRA_vs_POL,5
8,POL,R4,JUMP,loss,4,4,FRA_vs_POL,5
9,FRA,R5,JUMP,loss,5,4,FRA_vs_POL,5
10,POL,R5,FLOAT,loss,5,5,FRA_vs_POL,5
11,FRA,R6,HYBRID,loss,6,5,FRA_vs_POL,5
12,FRA,R6,JUMP,win,7,5,FRA_vs_POL,5
13,POL,R6,FLOAT,loss,7,6,FRA_vs_POL,5
14,POL,R1,HYBRID,win,7,7,FRA_vs_POL,5
15,FRA,R1,HYBRID,loss,8,7,FRA_vs_POL,5
16,POL,R1,JUMP,loss,8,8,FRA_vs_POL,5
17,FRA,R2,FLOAT,loss,9,8,FRA_vs_POL,5
18,POL,R2,JUMP,loss,9,9,FRA_vs_POL,5
19,FRA,R3,JUMP,loss,10,9,FRA_vs_POL,5
20,POL,R3,HYBRID,loss,10,10,FRA_vs_POL,5
21,FRA,R4,JUMP,loss,11,10,FRA_vs_POL,5
22,POL,R4,JUMP,loss,11,11,FRA_vs_POL,5
23,POL,R5,JUMP,win,11,12,FRA_vs_POL,5
24,POL,R5,JUMP,win,11,13,FRA_vs_POL,5
25,FRA,R5,JUMP,loss,12,13,FRA_vs_POL,5
26,POL,R5,FLOAT,loss,12,14,FRA_vs_POL,5
27,FRA,R6,JUMP,loss,13,14,FRA_vs_POL,5
28,POL,R6,FLOAT,loss,13,15,FRA_vs_POL,5
