rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,BRA,R1,HYBRID,win,1,0,BRA_vs_POL,2
2,POL,R1,HYBRID,loss,1,1,BRA_vs_POL,2
3,BRA,R2,HYBRID,loss,2,1,BRA_vs_POL,2
4,BRA,R2,JUMP,win,3,1,BRA_vs_POL,2
5,BRA,R2,JUMP,win,4,1,BRA_vs_POL,2
6,POL,R2,JUMP,loss,4,2,BRA_vs_POL,2
7,BRA,R3,JUMP,loss,5,2,BRA_vs_POL,2
8,POL,R3,FLOAT,loss,5,3,BRA_vs_POL,2
9,BRA,R4,JUMP,loss,6,3,BRA_vs_POL,2
10,BRA,R4,JUMP,win,7,3,BRA_vs_POL,2
11,POL,R4,HYBRID,loss,7,4,BRA_vs_POL,2
12,BRA,R5,JUMP,loss,8,4,BRA_vs_POL,2
13,POL,R5,JUMP,loss,8,5,BRA_vs_POL,2
14,BRA,R6,HYBRID,loss,9,5,BRA_vs_POL,2
15,BRA,R6,JUMP,win,10,5,BRA_vs_POL,2
16,POL,R6,JUMP,loss,10,6,BRA_vs_POL,2
17,BRA,R1,HYBRID,loss,11,6,BRA_vs_POL,2
18,BRA,R1,JUMP,win,12,6,BRA_vs_POL,2
19,POL,R1,JUMP,loss,12,7,BRA_vs_POL,2
20,POL,R2,JUMP,win,12,8,BRA_vs_POL,2
21,BRA,R2,JUMP,loss,13,8,BRA_vs_POL,2
22,POL,R2,JUMP,loss,13,9,BRA_vs_POL,2
23,POL,R3,JUMP,win,13,10,BRA_vs_POL,2
24,BRA,R3,JUMP,loss,14,10,BRA_vs_POL,2
25,BRA,R3,FLOAT,win,15,10,BRA_vs_POL,2
