rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,JPN,R1,HYBRID,loss,0,1,ITA_vs_JPN,3
2,ITA,R2,JUMP,loss,1,1,ITA_vs_JPN,3
3,JPN,R2,JUMP,loss,1,2,ITA_vs_JPN,3
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_JPN,3
5,JPN,R3,HYBRID,loss,2,3,ITA_vs_JPN,3
6,ITA,R4,JUMP,loss,3,3,ITA_vs_JPN,3
7,JPN,R4,JUMP,loss,3,4,ITA_vs_JPN,3
8,ITA,R5,HYBRID,loss,4,4,ITA_vs_JPN,3
9,ITA,R5,JUMP,win,5,4,ITA_vs_JPN,3
10,ITA,R5,HYBRID,win,6,4,ITA_vs_JPN,3
11,JPN,R5,JUMP,loss,6,5,ITA_vs_JPN,3
12,ITA,R6,FLOAT,loss,7,5,ITA_vs_JPN,3
13,ITA,R6,HYBRID,win,8,5,ITA_vs_JPN,3
14,ITA,R6,JUMP,win,9,5,ITA_vs_JPN,3
15,JPN,R6,FLOAT,loss,9,6,ITA_vs_JPN,3
16,ITA,R1,JUMP,loss,10,6,ITA_vs_JPN,3
17,ITA,R1,HYBRID,win,11,6,ITA_vs_JPN,3
18,ITA,R1,HYBRID,win,12,6,ITA_vs_JPN,3
19,JPN,R1,JUMP,loss,12,7,ITA_vs_JPN,3
20,JPN,R2,JUMP,win,12,8,ITA_vs_JPN,3
21,ITA,R2,JUMP,loss,13,8,ITA_vs_JPN,3
22,JPN,R2,JUMP,loss,13,9,ITA_vs_JPN,3
23,ITA,R3,HYBRID,loss,14,9,ITA_vs_JPN,3
24,ITA,R3,FLOAT,win,15,9,ITA_vs_JPN,3
