rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,JPN,R1,JUMP,loss,0,1,BRA_vs_JPN,4
2,BRA,R2,JUMP,loss,1,1,BRA_vs_JPN,4
3,JPN,R2,JUMP,loss,1,2,BRA_vs_JPN,4
4,BRA,R3,FLOAT,loss,2,2,BRA_vs_JPN,4
5,JPN,R3,FLOAT,loss,2,3,BRA_vs_JPN,4
6,BRA,R4,JUMP,loss,3,3,BRA_vs_JPN,4
7,BRA,R4,JUMP,win,4,3,BRA_vs_JPN,4
8,BRA,R4,JUMP,win,5,3,BRA_vs_JPN,4
9,JPN,R4,JUMP,loss,5,4,BRA_vs_JPN,4
10,BRA,R5,HYBRID,loss,6,4,BRA_vs_JPN,4
11,JPN,R5,JUMP,loss,6,5,BRA_vs_JPN,4
12,JPN,R6,FLOAT,win,6,6,BRA_vs_JPN,4
13,BRA,R6,FLOAT,loss,7,6,BRA_vs_JPN,4
14,JPN,R6,JUMP,loss,7,7,BRA_vs_JPN,4
15,BRA,R1,FLOAT,loss,8,7,BRA_vs_JPN,4
16,JPN,R1,JUMP,loss,8,8,BRA_vs_JPN,4
17,BRA,R2,JUMP,loss,9,8,BRA_vs_JPN,4
18,BRA,R2,JUMP,win,10,8,BRA_vs_JPN,4
19,BRA,R2,JUMP,win,11,8,BRA_vs_JPN,4
20,BRA,R2,JUMP,win,12,8,BRA_vs_JPN,4
21,BRA,R2,JUMP,win,13,8,BRA_vs_JPN,4
22,JPN,R2,JUMP,loss,13,9,BRA_vs_JPN,4
23,BRA,R3,FLOAT,loss,14,9,BRA_vs_JPN,4
24,JPN,R3,FLOAT,loss,14,10,BRA_vs_JPN,4
25,BRA,R4,JUMP,loss,15,10,BRA_vs_JPN,4
