rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,USA,R1,HYBRID,loss,0,1,POL_vs_USA,3
2,POL,R2,HYBRID,loss,1,1,POL_vs_USA,3
3,USA,R2,JUMP,loss,1,2,POL_vs_USA,3
4,USA,R3,FLOAT,win,1,3,POL_vs_USA,3
5,USA,R3,JUMP,win,1,4,POL_vs_USA,3
6,POL,R3,JUMP,loss,2,4,POL_vs_USA,3
7,POL,R3,JUMP,win,3,4,POL_vs_USA,3
8,USA,R3,JUMP,loss,3,5,POL_vs_USA,3
9,USA,R4,JUMP,win,3,6,POL_vs_USA,3
10,POL,R4,JUMP,loss,4,6,POL_vs_USA,3
11,USA,R4,JUMP,loss,4,7,POL_vs_USA,3
12,POL,R5,JUMP,loss,5,7,POL_vs_USA,3
13,POL,R5,JUMP,win,6,7,POL_vs_USA,3
14,USA,R5,JUMP,loss,6,8,POL_vs_USA,3
15,USA,R6,JUMP,win,6,9,POL_vs_USA,3
16,POL,R6,HYBRID,loss,7,9,POL_vs_USA,3
17,USA,R6,HYBRID,loss,7,10,POL_vs_USA,3
18,USA,R1,FLOAT,win,7,11,POL_vs_USA,3
19,POL,R1,JUMP,loss,8,11,POL_vs_USA,3
20,USA,R1,JUMP,loss,8,12,POL_vs_USA,3
21,POL,R2,HYBRID,loss,9,12,POL_vs_USA,3
22,POL,R2,JUMP,win,10,12,POL_vs_USA,3
23,USA,R2,JUMP,loss,10,13,POL_vs_USA,3
24,POL,R3,JUMP,loss,11,13,POL_vs_USA,3
25,USA,R3,JUMP,loss,11,14,POL_vs_USA,3
26,POL,R4,JUMP,loss,12,14,POL_vs_USA,3
27,USA,R4,JUMP,loss,12,15,POL_vs_USA,3
