rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,ITA,R1,JUMP,win,1,0,ITA_vs_POL,3
2,ITA,R1,JUMP,win,2,0,ITA_vs_POL,3
3,ITA,R1,HYBRID,win,3,0,ITA_vs_POL,3
4,POL,R1,JUMP,loss,3,1,ITA_vs_POL,3
5,ITA,R2,JUMP,loss,4,1,ITA_vs_POL,3
6,POL,R2,JUMP,loss,4,2,ITA_vs_POL,3
7,POL,R3,JUMP,win,4,3,ITA_vs_POL,3
8,ITA,R3,JUMP,loss,5,3,ITA_vs_POL,3
9,ITA,R3,FLOAT,win,6,3,ITA_vs_POL,3
10,POL,R3,HYBRID,loss,6,4,ITA_vs_POL,3
11,ITA,R4,JUMP,loss,7,4,ITA_vs_POL,3
12,POL,R4,JUMP,loss,7,5,ITA_vs_POL,3
13,ITA,R5,JUMP,loss,8,5,ITA_vs_POL,3
14,ITA,R5,JUMP,win,9,5,ITA_vs_POL,3
15,ITA,R5,JUMP,win,10,5,ITA_vs_POL,3
16,POL,R5,JUMP,loss,10,6,ITA_vs_POL,3
17,ITA,R6,HYBRID,loss,11,6,ITA_vs_POL,3
18,ITA,R6,HYBRID,win,12,6,ITA_vs_POL,3
19,POL,R6,JUMP,loss,12,7,ITA_vs_POL,3
20,ITA,R1,FLOAT,loss,13,7,ITA_vs_POL,3
21,POL,R1,JUMP,loss,13,8,ITA_vs_POL,3
22,ITA,R2,FLOAT,loss,14,8,ITA_vs_POL,3
23,ITA,R2,JUMP,win,15,8,ITA_vs_POL,3
