rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
1,USA,R1,HYBRID,loss,0,1,BRA_vs_USA,1
2,USA,R2,JUMP,win,0,2,BRA_vs_USA,1
3,BRA,R2,HYBRID,loss,1,2,BRA_vs_USA,1
4,USA,R2,JUMP,loss,1,3,BRA_vs_USA,1
5,BRA,R3,JUMP,loss,2,3,BRA_vs_USA,1
6,USA,R3,FLOAT,loss,2,4,BRA_vs_USA,1
7,USA,R4,JUMP,win,2,5,BRA_vs_USA,1
8,BRA,R4,JUMP,loss,3,5,BRA_vs_USA,1
9,USA,R4,JUMP,loss,3,6,BRA_vs_USA,1
10,BRA,R5,JUMP,loss,4,6,BRA_vs_USA,1
11,BRA,R5,JUMP,win,5,6,BRA_vs_USA,1
12,USA,R5,JUMP,loss,5,7,BRA_vs_USA,1
13,BRA,R6,JUMP,loss,6,7,BRA_vs_USA,1
14,USA,R6,HYBRID,loss,6,8,BRA_vs_USA,1
15,BRA,R1,JUMP,loss,7,8,BRA_vs_USA,1
16,USA,R1,JUMP,loss,7,9,BRA_vs_USA,1
17,BRA,R2,JUMP,loss,8,9,BRA_vs_USA,1
18,USA,R2,JUMP,loss,8,10,BRA_vs_USA,1
19,BRA,R3,FLOAT,loss,9,10,BRA_vs_USA,1
20,USA,R3,JUMP,loss,9,11,BRA_vs_USA,1
21,BRA,R4,JUMP,loss,10,11,BRA_vs_USA,1
22,USA,R4,JUMP,loss,10,12,BRA_vs_USA,1
23,BRA,R5,JUMP,loss,11,12,BRA_vs_USA,1
24,USA,R5,JUMP,loss,11,13,BRA_vs_USA,1
25,BRA,R6,JUMP,loss,12,13,BRA_vs_USA,1
26,USA,R6,JUMP,loss,12,14,BRA_vs_USA,1
27,BRA,R1,JUMP,loss,13,14,BRA_vs_USA,1
28,BRA,R1,JUMP,win,14,14,BRA_vs_USA,1
29,USA,R1,JUMP,loss,14,15,BRA_vs_USA,1
30,BRA,R2,JUMP,loss,15,15,BRA_vs_USA,1
31,USA,R2,HYBRID,loss,15,16,BRA_vs_USA,1
32,USA,R3,JUMP,win,15,17,BRA_vs_USA,1
